,id,host_response_rate,accommodates,bathrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,price,security_deposit,TV,Internet,Wifi,Heating,Air Conditioning,Cooking,Free Parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,prpt_Apartment,prpt_Bed and breakfast,prpt_Boutique hotel,prpt_Condominium,prpt_Guest suite,prpt_House,prpt_Loft,prpt_Serviced apartment,prpt_Townhouse,prpt_others,distance_ts,price_label,rating_label,price_rating_label,group_label,predict_label
8466,16943178,100.0,4,2,1,356,10,80.0,49.0,200.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.843682067141788,1,1,11,3,3
8468,16954154,90.0,2,1,28,4,37,88.0,45.0,100.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.96339656447052,1,1,11,3,3
8470,16961126,90.0,1,1,2,34,8,90.0,50.0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.458216256210965,1,1,11,3,3
8480,16976267,90.0,4,1,1,86,65,85.0,30.0,100.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.966005154044245,1,1,11,3,3
8481,16978709,96.0,2,1,5,89,1,100.0,40.0,350.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.701283408062539,1,0,10,2,2
8484,16992922,100.0,2,1,30,365,1,100.0,200.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.133486636689645,0,0,00,0,0
8487,17000278,40.0,8,1,30,330,2,80.0,185.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.850652428303714,0,1,01,1,0
8489,17007971,92.0,4,1,1,94,89,82.0,40.0,100.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.999840367352906,1,1,11,3,3
8498,17029902,90.0,3,1,1,83,51,85.0,30.0,100.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.932512660087022,1,1,11,3,3
8500,17044854,100.0,2,1,3,157,5,100.0,35.0,100.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.934913368848212,1,0,10,2,2
8504,17070038,100.0,2,1,1,83,14,91.0,40.0,150.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.0575066554275825,1,1,11,3,3
8506,17073231,93.0,2,1,2,21,55,88.0,55.0,0.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.607916356164944,1,1,11,3,3
8510,17078010,100.0,2,1,1,359,3,100.0,55.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.707084765192572,1,0,10,2,3
8550,17173473,92.0,2,1,1,169,99,88.0,30.0,100.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.124464678843069,1,1,11,3,3
8557,17193761,100.0,1,2,20,105,31,91.0,63.0,200.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.8329701511658465,1,1,11,3,3
8560,17210761,100.0,6,1,2,77,107,90.0,59.0,150.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.4277920942939994,1,1,11,3,0
8569,17224372,100.0,1,1,1,40,30,83.0,28.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.365251517900695,1,1,11,3,3
8570,17225037,100.0,1,1,1,85,25,83.0,27.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.423983941382305,1,1,11,3,3
8573,17235571,100.0,1,1,21,104,4,87.0,49.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.680494704134361,1,1,11,3,2
8590,17269438,100.0,4,1,3,129,117,88.0,218.0,250.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5027579509998894,0,1,01,1,1
8595,17278544,100.0,4,1,2,314,12,100.0,234.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.214732723205819,0,0,00,0,1
8596,17279472,96.0,6,1,1,217,174,90.0,219.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.3479542811772565,0,1,01,1,1
8598,17283071,100.0,5,1,3,118,66,90.0,285.0,150.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.043187977212751,0,1,01,1,1
8623,17331725,100.0,2,1,1,72,64,84.0,65.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0194814078503116,1,1,11,3,3
8639,17367004,100.0,5,1,2,230,103,90.0,289.0,120.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.183874397172345,0,1,01,1,1
8651,17382091,100.0,8,1,4,365,5,100.0,249.0,400.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.794812624976286,0,0,00,0,0
8652,17382679,83.0,16,3,2,54,82,91.0,600.0,2000.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0426319650352838,0,1,01,1,1
8656,17385564,100.0,1,1,20,30,22,100.0,47.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.948423102489174,1,0,10,2,3
8657,17387259,100.0,1,1,14,171,5,100.0,53.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.57713372489768,1,0,10,2,2
8663,17405172,95.0,16,6,2,221,25,89.0,695.0,250.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.922554126313969,0,1,01,1,1
8664,17405175,100.0,1,1,15,166,1,100.0,50.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.968311550364202,1,0,10,2,2
8665,17407264,80.0,2,1,3,365,2,100.0,45.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.764714473109732,1,0,10,2,3
8670,17419342,100.0,3,1,2,358,14,100.0,225.0,135.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.077991960666812,0,0,00,0,3
8675,17430853,90.0,2,1,1,363,55,88.0,30.0,100.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.074837042486427,1,1,11,3,3
8684,17447150,100.0,3,1,30,363,3,100.0,184.0,1500.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.247883831055878,0,0,00,0,0
8685,17447168,100.0,2,1,2,0,4,60.0,56.0,100.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.387086108510648,1,1,11,3,2
8687,17456932,100.0,5,1,5,340,4,100.0,300.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.203525591230664,0,0,00,0,1
8688,17458291,100.0,1,1,15,365,1,100.0,55.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.828717628668418,1,0,10,2,2
8690,17460510,100.0,2,1,28,159,7,100.0,198.0,600.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.345660405154108,0,0,00,0,0
8691,17461281,93.0,2,1,2,56,59,89.0,69.0,100.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.536420107729895,1,1,11,3,0
8696,17477221,83.0,4,1,30,364,3,100.0,198.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.3732056145690965,0,0,00,0,0
8697,17477565,0.0,6,2,3,177,12,73.0,600.0,350.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8349740202477071,0,1,01,1,1
8704,17482374,83.0,3,1,30,363,3,87.0,190.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.242020755853877,0,1,01,1,0
8706,17493355,79.0,4,1,30,0,2,100.0,200.0,1000.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.249845307555066,0,0,00,0,0
8708,17494909,100.0,2,1,3,19,26,90.0,55.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.91258829267964,1,1,11,3,3
8713,17500994,100.0,2,1,2,173,52,100.0,59.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.479780141901365,1,0,10,2,3
8714,17508709,94.0,3,1,30,365,6,87.0,199.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7798837038990472,0,1,01,1,1
8715,17508710,94.0,3,1,30,365,1,60.0,250.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08183867436731075,0,1,01,1,0
8718,17510145,94.0,3,1,30,364,1,100.0,195.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8508028446921112,0,0,00,0,0
8719,17510150,94.0,3,1,30,364,1,100.0,195.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7663968198679126,0,0,00,0,0
8721,17512261,94.0,2,1,30,365,1,100.0,189.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2913360749142452,0,0,00,0,0
8725,17512857,94.0,2,1,30,365,1,100.0,242.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2925719686884889,0,0,00,0,0
8726,17512881,94.0,3,1,30,365,1,100.0,242.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6209047325832773,0,0,00,0,0
8729,17514646,94.0,3,1,30,365,1,100.0,200.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.051977507510053,0,0,00,0,0
8736,17517940,100.0,2,1,5,365,7,91.0,58.0,500.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.012650146440075,1,1,11,3,3
8738,17522320,96.0,1,1,18,89,5,100.0,50.0,350.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.594129184151317,1,0,10,2,2
8739,17525806,71.0,8,1,2,0,1,100.0,350.0,0.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.401492026806107,0,0,00,0,0
8747,17534189,100.0,1,1,14,60,31,100.0,42.0,0.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.071008388020893,1,0,10,2,3
8750,17542694,100.0,1,1,1,0,4,90.0,45.0,200.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.678658234626699,1,1,11,3,2
8751,17543074,100.0,7,1,2,216,2,90.0,275.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.14452149772512,0,1,01,1,0
8755,17554541,100.0,10,2,6,76,7,100.0,600.0,500.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.432280486673644,0,0,00,0,0
8759,17568601,100.0,2,1,4,42,17,100.0,55.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.418040536793777,1,0,10,2,2
8761,17569080,100.0,4,2,30,279,1,100.0,200.0,3000.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.4028669307407124,0,0,00,0,0
8769,17583732,70.0,2,1,6,307,11,88.0,69.0,300.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.357829130146525,1,1,11,3,3
8772,17585869,100.0,6,1,5,108,77,88.0,399.0,250.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.088290317734803,0,1,01,1,1
8775,17593421,99.0,3,2,8,21,18,90.0,39.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.859107226864803,1,1,11,3,3
8777,17594492,100.0,4,1,3,129,103,89.0,198.0,200.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9308016121537394,0,1,01,1,1
8783,17605478,100.0,4,2,4,360,23,87.0,59.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.946074494927098,1,1,11,3,3
8784,17606753,100.0,6,2,4,332,21,81.0,57.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.839524648294207,1,1,11,3,3
8785,17609541,100.0,6,2,4,338,27,76.0,61.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.831136305264963,1,1,11,3,3
8789,17619003,100.0,4,1,3,158,49,87.0,225.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.00726088619303,0,1,01,1,1
8790,17624132,100.0,4,1,2,193,16,88.0,400.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9519787215231252,0,1,01,1,1
8797,17639681,96.0,3,2,1,28,66,84.0,35.0,0.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.502232106515779,1,1,11,3,3
8799,17645939,100.0,2,1,3,81,13,100.0,44.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.116480105827335,1,0,10,2,2
8804,17655567,90.0,7,2,2,101,28,91.0,650.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9036534185376216,0,1,01,1,1
8805,17665016,100.0,2,2,1,179,16,81.0,65.0,200.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.844626857848407,1,1,11,3,3
8808,17666300,95.0,8,3,2,331,18,100.0,1750.0,5000.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.2259464479654865,0,0,00,0,0
8820,17683903,100.0,6,2,7,26,9,100.0,190.0,250.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.664844411002347,0,0,00,0,0
8822,17684828,100.0,5,1,30,89,42,100.0,200.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.607108595179423,0,0,00,0,0
8824,17686461,74.0,2,3,1,333,86,85.0,58.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.403935228589559,1,1,11,3,3
8825,17690331,100.0,2,1,2,0,12,100.0,42.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.983951231577564,1,0,10,2,2
8831,17698189,74.0,2,2,1,315,61,86.0,58.0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.320538937584325,1,1,11,3,3
8832,17698990,74.0,2,2,1,327,76,87.0,58.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.311661993607266,1,1,11,3,3
8833,17699556,100.0,1,1,3,64,16,91.0,50.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.973393469750576,1,1,11,3,3
8841,17713025,100.0,3,1,4,1,9,90.0,198.0,0.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.9977526338380067,0,1,01,1,1
8856,17735639,100.0,2,1,2,298,22,87.0,40.0,100.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.376733272809748,1,1,11,3,3
8859,17739111,91.0,1,1,1,7,1,100.0,50.0,200.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.972453062537785,1,0,10,2,2
8870,17763785,100.0,4,1,5,6,3,100.0,218.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9264304973390796,0,0,00,0,0
8871,17763840,79.0,4,1,30,303,1,80.0,250.0,1000.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.038827354187261,0,1,01,1,0
8873,17765198,94.0,2,2,3,171,30,91.0,49.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.556710740808533,1,1,11,3,3
8874,17765395,94.0,3,2,3,155,28,86.0,59.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.594039506141275,1,1,11,3,3
8890,17806992,100.0,2,1,2,66,79,83.0,50.0,0.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.62994096979179,1,1,11,3,3
8895,17812303,100.0,3,1,2,200,13,88.0,250.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8802216161093651,0,1,01,1,1
8899,17820705,100.0,4,1,1,304,10,82.0,220.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0625223161043693,0,1,01,1,1
8903,17830470,100.0,6,2,4,7,5,100.0,200.0,250.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.249212963694676,0,0,00,0,0
8904,17832970,91.0,2,1,1,10,2,80.0,60.0,200.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.79764365083986,1,1,11,3,2
8907,17841354,89.0,4,1,28,291,6,100.0,190.0,1000.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.73750548584787,0,0,00,0,1
8909,17843168,100.0,2,1,3,44,10,100.0,235.0,255.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.3058415719550158,0,0,00,0,1
8914,17847040,100.0,3,1,2,238,59,87.0,199.0,100.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5406320293515855,0,1,01,1,1
8930,17878759,95.0,10,1,2,218,77,86.0,499.0,750.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.6184026780937897,0,1,01,1,1
8932,17880254,100.0,7,1,2,365,11,89.0,60.0,100.0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.388861968114961,1,1,11,3,3
8934,17881553,100.0,2,1,1,66,76,79.0,30.0,100.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.294385580654492,1,1,11,3,3
8940,17897913,100.0,2,1,1,341,4,100.0,65.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.956173780509208,1,0,10,2,3
8941,17904418,67.0,5,1,7,365,16,86.0,200.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.31011622543043,0,1,01,1,1
8955,17944140,100.0,1,1,15,365,38,85.0,35.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24.41079139125512,1,1,11,3,3
8965,17968140,91.0,2,1,1,69,1,80.0,57.0,200.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.891241818700774,1,1,11,3,2
8966,17971100,100.0,3,1,5,365,49,87.0,42.0,150.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.264338350597262,1,1,11,3,3
8967,17972013,100.0,2,1,19,340,17,88.0,42.0,200.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.46568834179609,1,1,11,3,3
8968,17973686,70.0,4,1,3,82,78,91.0,69.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.102912423191766,1,1,11,3,3
8971,17982313,94.0,6,1,2,258,62,79.0,227.0,200.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.197089011331846,0,1,01,1,1
8974,17990894,80.0,2,1,4,181,21,87.0,40.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.698428739946335,1,1,11,3,3
8977,18003567,100.0,7,1,5,281,78,89.0,429.0,250.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.1513414173492933,0,1,01,1,1
8987,18023664,100.0,5,1,2,72,81,91.0,287.0,200.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.992451128946913,0,1,01,1,1
8990,18024561,100.0,6,1,3,287,66,86.0,249.0,250.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.1037328270567284,0,1,01,1,1
8991,18024849,90.0,5,2,30,352,3,73.0,200.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.5619907460177338,0,1,01,1,0
9009,18073785,90.0,6,2,5,213,72,91.0,300.0,0.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.770924033576969,0,1,01,1,1
9013,18076569,97.0,8,2,2,106,21,88.0,650.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7242102963223359,0,1,01,1,1
9015,18076911,97.0,2,1,1,365,24,84.0,50.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.176667576217262,1,1,11,3,3
9021,18094212,100.0,8,3,4,7,4,100.0,600.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.082538777116474,0,0,00,0,0
9026,18108814,100.0,2,1,3,0,9,100.0,250.0,500.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.794645407075052,0,0,00,0,0
